kepid,kepoi_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_duration,koi_depth,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_impact,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec
5211922,"K03273.01","FALSE POSITIVE",27.6853358,7.243e-05,-7.243e-05,4.661,1660.7,3.11,0.39,-0.19,461.0,10.67,0.897,49.30,5216.00,4.673,0.6390,297.799870,40.349281
5280587,"K03274.01","CONFIRMED",35.6225528,0.0005427,-0.0005427,4.845,651.1,2.24,0.59,-0.2,523.0,17.67,0.261,9.60,5799.00,4.539,0.8780,293.446440,40.409889
5303346,"K03275.01","FALSE POSITIVE",37.32483952,4.984e-05,-4.984e-05,6.9676,4989.2,30.32,4.68,-2.73,461.0,10.67,1.263,155.60,5306.00,4.550,0.7900,298.540890,40.471642
3858879,"K03276.01","FALSE POSITIVE",25.951984,0.0001126,-0.0001126,20.585,2340.2,36.8,9.5,-3.37,626.0,36.39,1.266,131.40,5889.00,4.460,1.0460,293.694150,38.995628
4263529,"K03358.01","CANDIDATE",10.10404351,1.043e-05,-1.043e-05,1.0022,1322.4,4.05,0.91,-0.39,752.0,75.32,0.951,39.50,5530.00,4.541,0.8310,291.889070,39.361771
10711551,"K03359.01","FALSE POSITIVE",10.692230094,7.05e-07,-7.05e-07,5.46939,376651,65.42,20.3,-6.74,836.0,115.48,0.528,2402.00,6022.00,4.490,0.9410,282.383270,48.042782
7866921,"K03360.01","FALSE POSITIVE",91.4999978,5.537e-05,-5.537e-05,19.5818,65496,21.86,3.17,-1.95,335.0,2.98,0.736,1018.40,5263.00,4.572,0.7740,279.856080,43.667900
6619815,"K03361.01","CONFIRMED",65.9407869,0.0008703,-0.0008703,7.776,580.4,2.33,0.64,-0.28,454.0,10.04,0.332,19.80,5982.00,4.493,0.9600,295.576080,42.023361
3098197,"K03362.01","FALSE POSITIVE",30.47639859,5.97e-05,-5.97e-05,17.9728,130569,43.01,9.95,-3.33,542.0,20.39,0.92,236.20,5913.00,4.585,0.7870,286.004610,38.284710
11651712,"K03363.01","CONFIRMED",14.53260546,4.381e-05,-4.381e-05,2.4212,328.9,1.69,0.51,-0.17,746.0,73.37,0.112,29.00,6003.00,4.507,0.9320,285.711910,49.706661
11081512,"K03364.01","FALSE POSITIVE",15.7397651,0.0002605,-0.0002605,3.297,287.7,1.18,0.09,-0.12,536.0,19.54,0.077,11.20,4733.00,4.569,0.7230,290.462070,48.699551
5384713,"K03444.01","CANDIDATE",12.67143692,9.149e-05,-9.149e-05,2.498,215.8,0.76,0.04,-0.06,404.0,6.31,0.047,13.70,3705.00,4.721,0.5290,297.429200,40.561909
5384713,"K03444.02","FALSE POSITIVE",60.32668824,5.621e-05,-5.621e-05,1.6864,3146.7,4.98,0.28,-0.36,240.0,0.79,0.974,57.00,3705.00,4.721,0.5290,297.429200,40.561909
5384713,"K03444.03","CANDIDATE",2.63595435,1.757e-05,-1.757e-05,1.309,93.7,0.5,0.03,-0.04,682.0,51.07,0.005,9.20,3705.00,4.721,0.5290,297.429200,40.561909
5384713,"K03444.04","FALSE POSITIVE",14.1502311,0.0001312,-0.0001312,1.503,208.1,0.74,0.05,-0.05,390.0,5.44,0.013,9.30,3705.00,4.721,0.5290,297.429200,40.561909
11860395,"K03445.01","CONFIRMED",82.303914,0.00144,-0.00144,15.404,737,4.47,0.65,-0.98,485.0,13.05,0.859,22.30,5602.00,4.130,1.4250,289.712010,50.128208
2852528,"K03446.01","FALSE POSITIVE",11.9615433,0.0001818,-0.0001818,3.129,424.5,2.24,0.64,-0.23,847.0,121.71,0.576,12.40,6142.00,4.456,1.0460,291.461490,38.001808
3348216,"K03448.01","CANDIDATE",32.510844,0.0002498,-0.0002498,3.254,361.9,2.62,0.44,-0.39,680.0,50.56,0.421,12.60,6074.00,4.244,1.3580,292.960080,38.431431
8868907,"K03539.01","FALSE POSITIVE",157.32263943,8.854e-05,-8.854e-05,21.9232,153932,56.66,17.87,-5.96,351.0,3.61,0.888,1386.80,6109.00,4.472,0.9890,284.513670,45.120300
8868364,"K03541.01","CANDIDATE",421.42848194,2.879e-05,-2.879e-05,8.60447,96654.3,54.16,15.22,-18.58,335.0,2.97,0.356,3162.00,6235.00,4.034,1.7080,284.257200,45.118668
3964545,"K03542.01","FALSE POSITIVE",3.012476415,1.42e-07,-1.42e-07,3.31903,198402,58.77,17.24,-11.5,1388.0,879.89,0.708,2060.30,6015.00,4.329,1.0880,294.140010,39.089870
9656397,"K03543.01","FALSE POSITIVE",204.74104758,6.067e-05,-6.067e-05,20.5357,333804,97.39,29.69,-19.81,404.0,6.30,0.596,2000.20,6517.00,4.211,1.4400,294.709260,46.384720
3735629,"K03544.01","FALSE POSITIVE",4.664186517,1.675e-06,-1.675e-06,4.0639,555376,278.81,94.57,-175.6,1683.0,1896.44,0.29,445.70,5062.00,3.515,3.5790,287.987950,38.891750
8244173,"K03545.01","FALSE POSITIVE",1.092066399,9.1e-08,-9.1e-08,2.97608,401890,40.74,3.32,-3.32,1164.0,432.44,0.488,1160.60,4556.00,4.670,0.5760,295.506100,44.110538
7287391,"K03546.01","FALSE POSITIVE",4.286103033,1.011e-06,-1.011e-06,2.6422,173359,25.8,2.1,-2.92,686.0,52.42,0.544,397.10,4206.00,4.663,0.5910,293.463560,42.884060
5181804,"K03638.01","FALSE POSITIVE",4.350460215,2.979e-06,-2.979e-06,2.5276,50424,533.08,152.8,-125,1472.0,1107.34,4.203,247.20,6585.00,4.208,1.4160,290.228360,40.355389
10491544,"K03639.01","FALSE POSITIVE",22.77194512,3.166e-05,-3.166e-05,10.1995,30246,251.93,147.2,-67.93,1254.0,584.54,1.263,208.60,5073.00,3.020,4.6100,298.911650,47.658298
11442793,"K00351.05","CONFIRMED",8.71980135,2.988e-05,-2.988e-05,3.7454,160.4,1.53,0.25,-0.2,987.0,224.47,0.343,22.70,5970.00,4.317,1.2000,284.433500,49.305161
8052474,"K03640.01","FALSE POSITIVE",245.4382021,0.0001253,-0.0001253,14.502,11311.6,19.17,5.21,-3.47,289.0,1.66,1.001,844.70,5637.00,4.383,0.9900,298.783600,43.854832
3534118,"K03641.01","FALSE POSITIVE",178.4129899,3.096e-05,-3.096e-05,2.9298,37510,33.24,5.85,-3.59,361.0,4.00,0.936,535.10,6078.00,4.346,1.1480,288.327850,38.627621
3534118,"K03641.02","FALSE POSITIVE",178.44973004,,,12.86,,,,,,,,,,,,288.327850,38.627621
2441161,"K03642.01","FALSE POSITIVE",2.192004364,1.463e-06,-1.463e-06,3.075,99583,37.56,5.91,-2.51,1118.0,369.54,1.003,298.70,5306.00,4.642,0.6870,290.938450,37.701172
9655858,"K03733.01","FALSE POSITIVE",31.43284649,4.571e-05,-4.571e-05,5.3541,178874,57.21,0,0,577.0,26.19,0.815,154.00,5780.00,4.438,1.0000,294.488070,46.334099
10275880,"K03734.01","FALSE POSITIVE",9.72675447,1.392e-05,-1.392e-05,19.6214,6641.6,995.22,188.6,-350.1,1363.0,815.99,4.676,366.40,6327.00,3.840,2.4330,292.588750,47.393799
11621223,"K00355.01","CONFIRMED",4.903321801,4.921e-06,-4.921e-06,2.8887,334.5,2.37,0.39,-0.36,1247.0,570.65,0.016,84.50,6045.00,4.276,1.2980,296.566620,49.696251
2166200,"K03735.01","FALSE POSITIVE",8.096939227,6.569e-06,-6.569e-06,2.8833,142891,68.48,19.41,-15.89,1194.0,481.48,0.786,177.90,6572.00,4.208,1.4180,292.733700,37.559311
3547315,"K03736.01","FALSE POSITIVE",0.64234865,2.19e-07,-2.19e-07,2.1184,39597,25.76,5.12,-2.77,1829.0,2653.37,0.966,231.70,5441.00,4.553,0.7910,292.137330,38.602348
6933781,"K03737.01","FALSE POSITIVE",130.4194187,0.0001751,-0.0001751,4.165,2290.9,57.51,12.57,-18.84,473.0,11.79,1.258,90.40,5770.00,3.946,1.6850,286.697330,42.451160
5478083,"K03738.01","FALSE POSITIVE",15.85231085,1.61e-05,-1.61e-05,4.8707,437862,679.44,0,0,725.0,65.17,6.286,252.40,5780.00,4.438,1.0000,299.012270,40.660034
10676927,"K03830.01","FALSE POSITIVE",1.031100362,1.076e-06,-1.076e-06,2.9759,129157,27.35,5.71,-2.44,1584.0,1491.65,0.293,178.50,5666.00,4.601,0.7520,296.149570,47.937832
5649836,"K03831.01","FALSE POSITIVE",0.597933142,6.3e-08,-6.3e-08,3.47133,284383,63.46,0,0,2161.0,5169.99,0.634,1490.30,5780.00,4.438,1.0000,299.079190,40.828976
7620660,"K03832.01","FALSE POSITIVE",5.36652724,3.367e-05,-3.367e-05,8.367,3122.5,7.97,2.36,-0.79,982.0,219.72,0.985,50.70,5858.00,4.553,0.8490,295.560240,43.203178
8435232,"K03833.01","FALSE POSITIVE",49.5740154,0.0003834,-0.0003834,63.196,8772.9,5.01,0.53,-0.79,280.0,1.46,0.472,200.60,4040.00,4.714,0.5270,293.534090,44.477085
4815520,"K00367.01","CONFIRMED",31.578651216,7.277e-06,-7.277e-06,2.12791,2125.4,4.52,0.68,-0.36,570.0,24.94,0.04,324.30,5733.00,4.442,0.9900,284.472170,39.911812
3836399,"K03834.01","FALSE POSITIVE",1.540392098,2.054e-06,-2.054e-06,3.7271,1022,17.63,1.51,-1.68,1210.0,506.98,1.184,87.20,4911.00,4.564,0.7240,286.935880,38.924469
2581554,"K03835.01","CONFIRMED",47.1484324,8.172e-05,-8.172e-05,3.1347,1113.8,2.58,0.14,-0.13,391.0,5.50,0.668,54.50,4975.00,4.579,0.7340,292.690280,37.834980
8781480,"K03929.01","FALSE POSITIVE",121.0598037,0.000776,-0.000776,3.112,1563,1680.99,83.62,-334.4,1792.0,2437.81,1.2,16.60,3942.00,1.101,60.6880,300.468200,44.981426
11607176,"K03930.01","FALSE POSITIVE",3.28274272,1.313e-05,-1.313e-05,8.9,292.8,1.85,0.46,-0.19,1136.0,392.70,0.967,68.20,5741.00,4.533,0.8200,289.862640,49.637299
10661718,"K03931.01","FALSE POSITIVE",1.231361934,2.19e-06,-2.19e-06,5.433,471,2.93,0.81,-0.5,1839.0,2707.51,0.972,94.70,6095.00,4.378,1.0160,290.273280,47.986469
12643589,"K00376.01","FALSE POSITIVE",44.14599042,4.487e-05,-4.487e-05,3.4015,4467.8,121.48,39.43,-13.18,624.0,35.87,1.902,99.60,6692.00,4.383,1.1520,288.321470,51.726601
6137681,"K03932.01","FALSE POSITIVE",356.535835,0.002534,-0.002534,5.467,3113,28.27,3.96,-3.24,220.0,0.55,1.281,25.70,5385.00,4.532,0.7500,295.834840,41.426971
11244682,"K03933.01","CONFIRMED",3.490785878,6.042e-06,-6.042e-06,1.4513,336.8,1.32,0.23,-0.1,1010.0,245.65,0.116,32.70,5496.00,4.618,0.7250,292.137330,48.917191
9655419,"K03934.01","FALSE POSITIVE",1.92149487,1.03e-05,-1.03e-05,1.891,1006,79.14,24.16,-24.16,2382.0,7634.18,1.29,11.60,6831.00,3.959,2.2470,294.348450,46.390755
10992011,"K04025.01","FALSE POSITIVE",0.974479091,3.381e-06,-3.381e-06,1.866,221.2,1.19,0.11,-0.13,1513.0,1239.32,0.224,25.30,5043.00,4.502,0.8190,298.535490,48.419479
4067110,"K04026.01","FALSE POSITIVE",0.735146413,1.341e-06,-1.341e-06,5.053,275.4,168.34,38.81,-97.02,5366.0,195250.90,1.192,78.00,6611.00,3.112,7.4350,294.088960,39.128101
8694309,"K04027.01","FALSE POSITIVE",0.827351796,2.565e-06,-2.565e-06,2.1885,44.7,0.9,0.21,-0.25,2208.0,5583.73,0.544,30.60,5609.00,4.141,1.3100,293.806700,44.867352
3446746,"K00385.01","CONFIRMED",13.14496741,3.118e-05,-3.118e-05,3.6399,300.8,1.59,0.16,-0.13,698.0,56.15,0.591,44.10,5411.00,4.477,0.8880,292.215090,38.548592
7818447,"K04028.01","FALSE POSITIVE",0.618952198,1.97e-07,-1.97e-07,2.8244,8324.1,4.96,0,0,497.0,14.29,1.282,259.30,2661.00,5.283,0.1160,290.479280,43.505268
11569475,"K04029.01","FALSE POSITIVE",1.31723412,3.596e-06,-3.596e-06,7.284,422.7,125.56,7.97,-71.64,5471.0,211468.10,1.07,78.40,6740.00,2.816,12.0800,296.610780,49.567039
9551430,"K04030.01","FALSE POSITIVE",7.7553808,0.0001069,-0.0001069,22.321,839.6,22.2,4.14,-2.55,822.0,107.76,1.235,55.90,5607.00,4.539,0.7660,300.188630,46.185768
5088400,"K04127.01","CONFIRMED",8.82715783,7.379e-05,-7.379e-05,2.019,368.6,1.67,0.23,-0.06,797.0,95.25,0.249,11.10,5550.00,4.539,0.8780,288.397000,40.213188
4669402,"K04128.01","FALSE POSITIVE",143.196381,0.002687,-0.002687,10.424,618.1,6.64,1.76,-1.29,380.0,4.95,1.017,17.40,6007.00,4.333,1.0600,295.533940,39.762249
3964109,"K00393.01","CONFIRMED",21.41624083,7.019e-05,-7.019e-05,7.081,314.5,2.09,0.38,-0.23,748.0,74.20,0.081,42.70,6156.00,4.331,1.1800,294.029110,39.051849
11970988,"K04129.01","CANDIDATE",2.31482311,1.321e-05,-1.321e-05,2.127,58.6,0.69,0.15,-0.1,1237.0,554.40,0.067,14.20,5240.00,4.428,0.9230,295.529480,50.370399
10858803,"K04130.01","FALSE POSITIVE",0.952374508,3.88e-06,-3.88e-06,3.006,204.8,1.13,0.05,-0.12,1435.0,1006.13,0.013,33.00,4754.00,4.508,0.8210,290.733640,48.207378
6129694,"K04131.01","FALSE POSITIVE",0.936751792,7.657e-06,-7.657e-06,5.658,26.4,2.07,0.35,-0.81,3814.0,50168.18,0.991,23.00,7843.00,3.829,2.9090,293.718110,41.430939
7601918,"K04133.01","FALSE POSITIVE",0.621361411,1.311e-06,-1.311e-06,1.0628,45,1.12,0.26,-0.31,2913.0,17004.65,0.017,24.60,6234.00,4.046,1.6600,289.980960,43.299492
5481148,"K02701.01","FALSE POSITIVE",22.023514,0.0001398,-0.0001398,1.932,1670,4.79,1.48,-0.49,639.0,39.45,0.934,10.20,5860.00,4.489,0.9360,299.595610,40.622822
6307063,"K02702.01","FALSE POSITIVE",75.378004,0.0007386,-0.0007386,6.744,447.8,3.82,0.59,-0.44,455.0,10.13,0.989,20.50,5876.00,4.374,1.0770,297.629360,41.637459
5871985,"K02703.01","CONFIRMED",213.258526,0.001214,-0.001214,7.768,1992.3,2.72,0.24,-0.22,202.0,0.39,0.037,36.10,4477.00,4.649,0.6370,290.376310,41.150742
5695396,"K00283.02","CONFIRMED",25.5172744,0.0003593,-0.0003593,4.735,66.8,0.83,0.12,-0.08,615.0,33.91,0.322,13.50,5680.00,4.414,1.0160,288.530820,40.942299
9730163,"K02704.01","CONFIRMED",4.871223664,7.688e-06,-7.688e-06,1.5916,6462,1.56,0.7,-0.23,341.0,3.18,0.706,50.50,3157.00,5.112,0.1800,298.736110,46.498634
9730163,"K02704.02","CONFIRMED",2.984157711,8.749e-06,-8.749e-06,1.2637,2598,0.92,0.42,-0.14,401.0,6.12,0.45,24.30,3157.00,5.112,0.1800,298.736110,46.498634
11453592,"K02705.01","CONFIRMED",2.8867624,3.741e-06,-3.741e-06,0.9879,631.8,1.24,0.17,-0.2,557.0,22.75,0.92,37.10,3483.00,4.875,0.3890,290.956150,49.366398
10275805,"K02782.01","FALSE POSITIVE",112.645961,0.001026,-0.001026,7.037,1957.9,35.36,11.02,-3.43,377.0,4.76,1.277,23.30,5895.00,4.489,0.9910,292.556120,47.329079
5709889,"K02783.01","CANDIDATE",0.526887517,1.146e-06,-1.146e-06,0.8971,119.9,0.58,0.03,-0.05,1238.0,550.37,0.292,20.60,3945.00,4.721,0.5190,293.170960,40.995590
9592705,"K00288.01","CONFIRMED",10.27532513,1.442e-05,-1.442e-05,6.3093,209.7,3.04,0.15,-0.21,1211.0,508.21,0.315,99.50,6150.00,3.960,2.0860,293.716460,46.226654
3119256,"K02784.01","FALSE POSITIVE",4.14244748,3.116e-05,-3.116e-05,2.203,69.9,1.82,0.31,-0.67,1907.0,3128.33,0.386,12.30,6785.00,3.830,2.1240,292.050140,38.261002
10001368,"K02785.01","CONFIRMED",4.76831033,1.911e-05,-1.911e-05,3.2363,251.8,1.78,0.6,-0.26,1219.0,522.81,0.191,35.40,6237.00,4.374,1.1160,287.086300,46.945808
9466429,"K02786.01","CONFIRMED",44.616751,0.0003014,-0.0003014,7.831,239.7,2.31,0.7,-0.46,693.0,54.56,0.618,28.40,6763.00,4.220,1.4240,292.477970,46.022831
4861791,"K02870.01","FALSE POSITIVE",5.62950902,9.224e-05,-9.224e-05,6.542,297.5,2.11,0.57,-0.2,979.0,216.41,0.974,14.30,5822.00,4.529,0.8980,298.039310,39.901939
10793172,"K02871.01","CONFIRMED",12.0999065,0.0001087,-0.0001087,3.558,165.5,1.39,0.21,-0.2,807.0,100.37,0.14,15.10,5553.00,4.330,1.0980,290.201630,48.185822
11547513,"K00295.02","CONFIRMED",10.10575764,3.523e-05,-3.523e-05,2.0138,116.8,1.28,0.2,-0.14,892.0,149.40,0.828,19.90,5923.00,4.377,1.0540,284.739040,49.598400
10793172,"K02871.02","CONFIRMED",5.36375016,3.904e-05,-3.904e-05,2.94,114.3,1.15,0.17,-0.16,1059.0,296.73,0.008,14.40,5553.00,4.330,1.0980,290.201630,48.185822
10793172,"K02871.04","CANDIDATE",7.9788198,0.0001264,-0.0001264,2.874,83.8,0.99,0.14,-0.15,927.0,174.85,0.05,8.30,5553.00,4.330,1.0980,290.201630,48.185822
7136729,"K02872.01","FALSE POSITIVE",3.17319407,2.058e-05,-2.058e-05,2.512,135.8,0.91,0.12,-0.12,1077.0,318.23,0.211,16.20,5369.00,4.508,0.7840,296.886540,42.655079
6364276,"K02873.01","FALSE POSITIVE",5.24368302,7.926e-05,-7.926e-05,10.873,225.4,0.91,0.06,-0.08,654.0,43.13,0.006,36.90,4194.00,4.633,0.6290,291.898930,41.744492
10471515,"K02961.01","CONFIRMED",3.7847507,4e-05,-4e-05,2.924,33.5,0.7,0.11,-0.08,1311.0,699.15,0.021,12.20,6017.00,4.326,1.2060,292.337550,47.664200
5966322,"K00303.01","CONFIRMED",60.92818866,7.966e-05,-7.966e-05,6.3336,755.6,2.78,0.39,-0.38,467.0,11.28,0.009,120.10,5638.00,4.359,1.0230,293.675320,41.295361
4935172,"K02962.01","CANDIDATE",2.17291055,1.396e-05,-1.396e-05,2.139,76.4,0.93,0.3,-0.1,1507.0,1220.49,0.362,13.60,6164.00,4.446,1.0450,294.863190,40.007511
8760040,"K02963.01","CONFIRMED",18.2206024,0.0001324,-0.0001324,5.109,201.8,1.78,0.3,-0.23,786.0,90.43,0.125,19.70,5951.00,4.283,1.2620,294.336460,44.918289
8760040,"K02963.02","CANDIDATE",7.35101287,5.57e-05,-5.57e-05,2.757,115.9,1.42,0.23,-0.19,1064.0,303.08,0.608,12.80,5951.00,4.283,1.2620,294.336460,44.918289
10098844,"K02964.01","CONFIRMED",47.4497134,0.0006945,-0.0006945,10.675,206.4,1.61,0.28,-0.18,551.0,21.82,0.016,16.90,6007.00,4.353,1.1260,299.675870,47.075840
10098844,"K02964.02","FALSE POSITIVE",35.080928,0.001584,-0.001584,6.92,100.7,1.21,0.21,-0.14,610.0,32.63,0.712,7.60,6007.00,4.353,1.1260,299.675870,47.075840
11019987,"K03060.01","CONFIRMED",6.9131732,0.0001679,-0.0001679,4.73,39.1,0.91,0.16,-0.14,1209.0,505.00,0.264,12.50,6296.00,4.210,1.4440,286.580600,48.544189
4857058,"K03061.01","CONFIRMED",7.32851947,2.311e-05,-2.311e-05,1.211,277.8,2.33,0.13,-0.18,807.0,100.13,0.983,14.00,5135.00,4.464,0.8740,297.042080,39.912231
4857058,"K03061.02","FALSE POSITIVE",77.915425,0.002543,-0.002543,8.274,178.8,1.17,0.06,-0.09,367.0,4.28,0.448,9.20,5135.00,4.464,0.8740,297.042080,39.912231
7613246,"K03062.01","FALSE POSITIVE",0.769127296,2.344e-06,-2.344e-06,0.998,114.6,0.9,0.25,-0.07,1917.0,3179.14,0.067,17.00,6024.00,4.561,0.8310,293.571230,43.286480
7419318,"K00313.01","CONFIRMED",18.73577127,2.211e-05,-2.211e-05,3.0356,567.2,2.1,0.14,-0.12,568.0,24.66,0.785,81.80,5188.00,4.547,0.7950,282.135530,43.039101
10924562,"K03063.01","CONFIRMED",18.6052046,0.0002929,-0.0002929,6.829,242.5,1.94,0.55,-0.27,833.0,113.88,0.093,13.10,6572.00,4.365,1.2380,293.890200,48.336121
9899505,"K03064.01","FALSE POSITIVE",1.332562787,2.271e-06,-2.271e-06,6.28,1111.9,29.1,9.03,-3.01,1703.0,1983.27,1.24,125.20,6091.00,4.487,0.9670,295.262270,46.781380
8738244,"K03157.01","FALSE POSITIVE",0.683082998,5.571e-06,-5.571e-06,4.409,143.3,9.92,0.72,-4.3,6757.0,492690.35,0.694,26.10,8247.00,3.170,7.7620,284.495610,44.988121
6278762,"K03158.01","CONFIRMED",3.60011712,1.624e-05,-1.624e-05,2.396,50.2,0.5,0.04,-0.02,938.0,182.81,0.025,21.60,5051.00,4.562,0.7210,289.752290,41.634605
6278762,"K03158.02","CONFIRMED",4.54586982,1.253e-05,-1.253e-05,1.756,76.5,0.65,0.05,-0.03,868.0,134.21,0.563,24.40,5051.00,4.562,0.7210,289.752290,41.634605
8121310,"K00317.02","CANDIDATE",11.505879,0.0002263,-0.0002263,5.583,49.8,0.99,0.17,-0.09,1000.0,236.35,0.029,12.50,6336.00,4.266,1.4030,298.816380,43.998039
6278762,"K03158.03","CONFIRMED",6.18943952,2.185e-05,-2.185e-05,2.3316,83.2,0.65,0.05,-0.03,783.0,88.79,0.334,26.80,5051.00,4.562,0.7210,289.752290,41.634605
6278762,"K03158.04","CONFIRMED",7.74347801,3.085e-05,-3.085e-05,2.7878,77.8,0.62,0.05,-0.03,727.0,65.88,0.018,24.40,5051.00,4.562,0.7210,289.752290,41.634605
6278762,"K03158.05","CONFIRMED",9.74048508,2.348e-05,-2.348e-05,1.6993,121.4,0.95,0.08,-0.04,673.0,48.52,0.89,25.80,5051.00,4.562,0.7210,289.752290,41.634605
3120904,"K03277.01","CONFIRMED",42.9136635,0.0003306,-0.0003306,5.227,160.6,3.19,0.38,-0.83,810.0,101.56,0.403,18.20,6049.00,3.800,2.4830,292.422820,38.266331
3342467,"K03278.01","FALSE POSITIVE",88.1804682,0.000701,-0.000701,5.033,1138.6,2.78,0.58,-0.2,359.0,3.94,0.026,17.50,5497.00,4.570,0.8390,291.524870,38.455849
3544640,"K03279.01","CONFIRMED",30.8278245,0.0003158,-0.0003158,4.214,641.3,2.42,0.68,-0.27,585.0,27.66,0.023,13.90,5982.00,4.493,0.9600,291.431430,38.654388
9880467,"K00326.01","CANDIDATE",8.97349999,2.091e-05,-2.091e-05,3.1408,935.1,36,5.85,-8.77,2262.0,6178.90,0.56,44.10,4751.00,2.520,11.5360,286.656040,46.783543
10653179,"K03280.01","CONFIRMED",47.1607932,0.0004362,-0.0004362,4.003,723.2,2.58,0.67,-0.28,503.0,15.07,0.028,13.60,5936.00,4.501,0.9650,286.125550,47.947609
11177676,"K03281.01","CONFIRMED",47.0320478,0.0007193,-0.0007193,5.892,367.8,1.98,0.42,-0.31,492.0,13.83,0.161,13.70,5370.00,4.337,1.0550,284.223330,48.831772
12066569,"K03282.01","CONFIRMED",49.2768448,0.0003357,-0.0003357,3.787,1132.9,1.75,0.09,-0.13,271.0,1.28,0.022,17.80,3899.00,4.713,0.5290,294.083070,50.502769
11455428,"K03365.01","CONFIRMED",22.1270885,0.0002566,-0.0002566,4.472,418.2,3.94,1.19,-1.46,721.0,63.98,0.956,12.60,5312.00,4.103,1.4450,291.999760,49.301811
10484409,"K03366.01","FALSE POSITIVE",10.6784787,0.0001131,-0.0001131,2.307,201,1.12,0.25,-0.1,712.0,60.70,0.271,9.40,5459.00,4.583,0.7970,296.902500,47.628281
10935993,"K03367.01","CANDIDATE",25.3736543,0.0002614,-0.0002614,2.619,372.9,1.88,0.6,-0.2,653.0,42.92,0.265,10.60,6195.00,4.470,0.9660,298.191620,48.396259
10290666,"K00332.01","CONFIRMED",5.45849914,9.101e-06,-9.101e-06,4.0448,255.9,1.91,0.29,-0.13,1099.0,344.32,0.65,72.00,5914.00,4.396,1.1350,297.650940,47.396290
5257082,"K03368.01","CANDIDATE",10.08535311,6.224e-05,-6.224e-05,1.75,222.5,1.45,0.46,-0.15,843.0,119.67,0.532,10.70,5947.00,4.487,0.9450,285.412660,40.425770
5796185,"K03369.01","FALSE POSITIVE",42.559265547,4.626e-06,-4.626e-06,3.36626,207990,51.86,14.84,-4.93,487.0,13.28,0.775,950.00,5764.00,4.548,0.8630,293.456090,41.045849
10798838,"K03449.01","FALSE POSITIVE",62.127677128,9.976e-06,-9.976e-06,5.25005,37430.2,38.61,6.7,-5.02,402.0,6.15,1.158,990.30,5344.00,4.494,0.8070,292.520290,48.123531
8560940,"K03450.01","FALSE POSITIVE",31.9730649,0.0007277,-0.0007277,8.872,158.6,1.09,0.29,-0.09,530.0,18.59,0.716,15.60,5811.00,4.571,0.8110,292.173680,44.662861
10793576,"K03451.01","CANDIDATE",10.90752977,9.961e-05,-9.961e-05,2.764,186,1.58,0.52,-0.23,955.0,196.51,0.147,11.80,6414.00,4.377,1.1470,290.344420,48.147308
10587105,"K00339.02","CONFIRMED",12.8344771,3.995e-05,-3.995e-05,3.846,281,2.55,0.42,-0.38,891.0,149.42,0.956,35.00,6078.00,4.290,1.1890,285.888370,47.880379
7021177,"K03452.01","FALSE POSITIVE",18.64532882,1.556e-06,-1.556e-06,3.63893,433815,61.81,18.36,-5.78,656.0,43.71,0.454,1256.80,5931.00,4.554,0.8450,287.637050,42.530819
4932689,"K03453.01","FALSE POSITIVE",18.1118457,0.0003362,-0.0003362,6.309,328.7,31.25,9.07,-3.87,803.0,98.09,1.235,10.80,6434.00,4.394,1.1380,294.239870,40.012131
7122259,"K03454.01","FALSE POSITIVE",20.882125422,1.62e-06,-1.62e-06,8.03365,233450,66.27,21.58,-7.17,737.0,69.67,0.743,3506.50,6335.00,4.427,1.0720,293.145780,42.624161
6756202,"K03547.01","FALSE POSITIVE",290.7778719,5.291e-05,-5.291e-05,12.0525,225767,45.27,6.05,-4.07,222.0,0.58,0.761,1836.80,5207.00,4.585,0.7340,283.898620,42.299992
10215869,"K03548.01","FALSE POSITIVE",5.017239915,1.488e-06,-1.488e-06,4.36126,144642,41.75,13.12,-4.68,1229.0,538.77,0.191,970.90,6519.00,4.410,1.0790,294.923710,47.249989
2307206,"K03549.01","FALSE POSITIVE",204.0329342,0.0001602,-0.0001602,17.5623,411374,57.35,12.53,-4.98,272.0,1.29,0.49,884.90,5553.00,4.577,0.8060,292.376160,37.657459
11100383,"K00346.01","CONFIRMED",12.92489803,2.246e-05,-2.246e-05,2.6811,959,2.62,0.18,-0.11,620.0,34.95,0.768,49.50,5103.00,4.584,0.7680,298.660920,48.606369
7025540,"K03550.01","FALSE POSITIVE",2.148219541,3.17e-07,-3.17e-07,2.94091,457844,49.6,3.91,-4.8,1009.0,244.99,0.424,619.80,4694.00,4.600,0.6720,289.252810,42.562611
7620844,"K03551.01","FALSE POSITIVE",58.621578824,7.643e-06,-7.643e-06,8.52961,142951,40.43,4.96,-4.52,385.0,5.19,0.896,1887.70,5232.00,4.554,0.7250,295.610380,43.260422
6233466,"K03552.01","FALSE POSITIVE",15.873380595,6.27e-06,-6.27e-06,8.0429,208362,630.53,168.7,-313.4,962.0,202.23,3.454,978.20,5622.00,3.907,1.8950,299.047270,41.538078
